CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO;SCT_ID;SCT_TERMINO;GRUPOS_JERARQUICOS
7341703;eniflex;;Insensible;Manual;Vigente;;;;;;;
7646746;ensure;;Insensible;Manual;Vigente;;;;;;;
7351018;entaxar;;Insensible;Manual;Vigente;;;;;;;
7773846;entecavir;;Insensible;Manual;Vigente;;;;;;;
7647588;enterex;;Insensible;Manual;Vigente;;;;;;;
7773848;entocort;;Insensible;Manual;Vigente;;;;;;;
7773853;epamin;;Insensible;Manual;Vigente;;;;;;;
7773857;epilem;;Insensible;Manual;Vigente;;;;;;;
7215985;epivir;;Insensible;Manual;Vigente;;;;;;;
7773862;epocass;;Insensible;Manual;Vigente;;;;;;;
7773864;epral;;Insensible;Manual;Vigente;;;;;;;
7184006;equoral;;Insensible;Manual;Vigente;;;;;;;
7773881;eranz;;Insensible;Manual;Vigente;;;;;;;
5676667;erbitux;;Sensible;Manual;Vigente;;;;;;;
5676668;eritrelan;;Insensible;Manual;Vigente;;;;;;;
7773884;erivedge;;Insensible;Manual;Vigente;;;;;;;
7773892;erliniz;;Insensible;Manual;Vigente;;;;;;;
7773893;erosfil;;Insensible;Manual;Vigente;;;;;;;
7773901;esamisol;;Insensible;Manual;Vigente;;;;;;;
7773904;esamiton;;Insensible;Manual;Vigente;;;;;;;
7773909;esancol;;Insensible;Manual;Vigente;;;;;;;
7773922;esancort;;Insensible;Manual;Vigente;;;;;;;
7418329;esandil;;Insensible;Manual;Vigente;;;;;;;
7773925;esanflu;;Insensible;Manual;Vigente;;;;;;;
7773932;esanterm forte;;Insensible;Manual;Vigente;;;;;;;
7773937;esantop;;Insensible;Manual;Vigente;;;;;;;
7773938;esantuss;;Insensible;Manual;Vigente;;;;;;;
7773941;esbriet;;Insensible;Manual;Vigente;;;;;;;
7773943;esc;;Insensible;Manual;Vigente;;;;;;;
7773946;escapel;;Insensible;Manual;Vigente;;;;;;;
7403988;escar - T;;Insensible;Manual;Vigente;;;;;;;
7773948;escitavitae;;Insensible;Manual;Vigente;;;;;;;
7773960;escoverance;;Insensible;Manual;Vigente;;;;;;;
7773962;eskalit SR;;Insensible;Manual;Vigente;;;;;;;
7773970;esmeron;;Insensible;Manual;Vigente;;;;;;;
5676669;espercil;;Insensible;Manual;Vigente;;;;;;;
5676671;estaprol;;Sensible;Manual;Vigente;;;;;;;
7773974;estracyt;;Insensible;Manual;Vigente;;;;;;;
7773984;estredox;;Insensible;Manual;Vigente;;;;;;;
7773987;estreva;;Insensible;Manual;Vigente;;;;;;;
7773988;esun;;Insensible;Manual;Vigente;;;;;;;
5676676;esvit - C;;Sensible;Manual;Vigente;;;;;;;
7323993;eszop;;Insensible;Manual;Vigente;;;;;;;
5676677;etaconil;;Sensible;Manual;Vigente;;;;;;;
7773994;etalokare;;Insensible;Manual;Vigente;;;;;;;
7774002;etilxan;;Insensible;Manual;Vigente;;;;;;;
7715260;eucerin;;Insensible;Manual;Vigente;;;;;;;
7774007;eufrenim;;Insensible;Manual;Vigente;;;;;;;
7774013;eurax;;Insensible;Manual;Vigente;;;;;;;
7320285;eurocor;;Insensible;Manual;Vigente;;;;;;;
5676678;eurogesic;;Sensible;Manual;Vigente;;;;;;;
7320689;eurogrel;;Insensible;Manual;Vigente;;;;;;;
5676679;euromicina;;Sensible;Manual;Vigente;;;;;;;
7774057;euromucil;;Insensible;Manual;Vigente;;;;;;;
5676681;eurovir;;Sensible;Manual;Vigente;;;;;;;
7320855;eurozina;;Insensible;Manual;Vigente;;;;;;;
7339156;eutebrol;;Insensible;Manual;Vigente;;;;;;;
7774060;eutecaina;;Insensible;Manual;Vigente;;;;;;;
5676684;eutirox;;Sensible;Manual;Vigente;;;;;;;
7320886;euvirax;;Insensible;Manual;Vigente;;;;;;;
7774063;evadol XR;;Insensible;Manual;Vigente;;;;;;;
7774068;evafem 20;;Insensible;Manual;Vigente;;;;;;;
7774069;evilin;;Insensible;Manual;Vigente;;;;;;;
5702824;evimal;;Sensible;Manual;Vigente;;;;;;;
7774071;evista;;Insensible;Manual;Vigente;;;;;;;
7774075;evra;;Insensible;Manual;Vigente;;;;;;;
5676685;exelon;;Sensible;Manual;Vigente;;;;;;;
7774076;exemastin;;Insensible;Manual;Vigente;;;;;;;
7163190;exevitae;;Insensible;Manual;Vigente;;;;;;;
5676686;exforge;;Sensible;Manual;Vigente;;;;;;;
7311399;exifol;;Insensible;Manual;Vigente;;;;;;;
5676687;exjade;;Sensible;Manual;Vigente;;;;;;;
7774081;exluton;;Insensible;Manual;Vigente;;;;;;;
5676688;Exomega;;Sensible;Manual;Vigente;;;;;;;
5676692;exopil;;Sensible;Manual;Vigente;;;;;;;
7774084;extosen;;Insensible;Manual;Vigente;;;;;;;
7774087;eylia;;Insensible;Manual;Vigente;;;;;;;
7318044;ezetrol;;Insensible;Manual;Vigente;;;;;;;
7774093;fabrazyme;;Insensible;Manual;Vigente;;;;;;;
7320232;fabudol;;Insensible;Manual;Vigente;;;;;;;
7352784;facimin;;Insensible;Manual;Vigente;;;;;;;
7299161;facitor;;Insensible;Manual;Vigente;;;;;;;
7326728;faesflindix;;Insensible;Manual;Vigente;;;;;;;
5676693;famidal;;Sensible;Manual;Vigente;;;;;;;
7774129;famox;;Insensible;Manual;Vigente;;;;;;;
7263819;farmorubicina;;Insensible;Manual;Vigente;;;;;;;
7774136;fasadomp;;Insensible;Manual;Vigente;;;;;;;
5676694;fasarax;;Sensible;Manual;Vigente;;;;;;;
5676695;fasigyn forte;;Insensible;Manual;Vigente;;;;;;;
7254545;faslodex;;Insensible;Manual;Vigente;;;;;;;
7277426;fatrix;;Insensible;Manual;Vigente;;;;;;;
7167638;favanex;;Insensible;Manual;Vigente;;;;;;;
5676696;Fedox;;Sensible;Manual;Vigente;;;;;;;
5676701;felcar;;Insensible;Manual;Vigente;;;;;;;
7774139;feldene flash;;Insensible;Manual;Vigente;;;;;;;
5676702;felsol;;Sensible;Manual;Vigente;;;;;;;
7774141;fem 7;;Insensible;Manual;Vigente;;;;;;;
7774150;femara;;Insensible;Manual;Vigente;;;;;;;
5676703;femelle;;Sensible;Manual;Vigente;;;;;;;
5676704;feminol;;Sensible;Manual;Vigente;;;;;;;
5676705;femiplus;;Sensible;Manual;Vigente;;;;;;;
7774155;femitres;;Insensible;Manual;Vigente;;;;;;;
7774159;femoston;;Insensible;Manual;Vigente;;;;;;;
7774161;fempro;;Insensible;Manual;Vigente;;;;;;;
5676706;fenax;;Sensible;Manual;Vigente;;;;;;;
7774164;fenburol;;Insensible;Manual;Vigente;;;;;;;
7774184;ferinject;;Insensible;Manual;Vigente;;;;;;;
7774187;ferium;;Insensible;Manual;Vigente;;;;;;;
7774206;ferranem;;Insensible;Manual;Vigente;;;;;;;
7774208;ferranim;;Insensible;Manual;Vigente;;;;;;;
5676711;Ferrigot;;Sensible;Manual;Vigente;;;;;;;
7774213;fertiring;;Insensible;Manual;Vigente;;;;;;;
7309510;fesanil;;Insensible;Manual;Vigente;;;;;;;
5676712;fesema;;Sensible;Manual;Vigente;;;;;;;
7774214;fexionel;;Insensible;Manual;Vigente;;;;;;;
7774216;fexurix;;Insensible;Manual;Vigente;;;;;;;
7774220;fibrasol;;Insensible;Manual;Vigente;;;;;;;
5676713;fibronil;;Insensible;Manual;Vigente;;;;;;;
7727283;fibrotina lidose;;Insensible;Manual;Vigente;;;;;;;
7307376;fibrox;;Insensible;Manual;Vigente;;;;;;;
7342440;filgen;;Insensible;Manual;Vigente;;;;;;;
7774231;filten;;Insensible;Manual;Vigente;;;;;;;
7774255;finaflux;;Insensible;Manual;Vigente;;;;;;;
7774258;finagrip;;Insensible;Manual;Vigente;;;;;;;
7774262;finalgen;;Insensible;Manual;Vigente;;;;;;;
7774263;finapet;;Insensible;Manual;Vigente;;;;;;;
7496457;finartrit;;Insensible;Manual;Vigente;;;;;;;
5676714;findaler;;Sensible;Manual;Vigente;;;;;;;
7316271;finex;;Insensible;Manual;Vigente;;;;;;;
7194730;fintaxim;;Insensible;Manual;Vigente;;;;;;;
7774270;firmagon;;Insensible;Manual;Vigente;;;;;;;
5676719;fisiofer;;Sensible;Manual;Vigente;;;;;;;
7355667;fisiolimp;;Insensible;Manual;Vigente;;;;;;;
5676720;fisiomar;;Insensible;Manual;Vigente;;;;;;;
5676721;flagyl;;Sensible;Manual;Vigente;;;;;;;
7691543;flamesan;;Insensible;Manual;Vigente;;;;;;;
7342528;flamir;;Insensible;Manual;Vigente;;;;;;;
5676724;flamus;;Sensible;Manual;Vigente;;;;;;;
5676725;flanax;;Sensible;Manual;Vigente;;;;;;;
5676726;flapex;;Sensible;Manual;Vigente;;;;;;;
5676727;flebogamma;;Sensible;Manual;Vigente;;;;;;;
7774274;flector;;Insensible;Manual;Vigente;;;;;;;
5676729;fleet;;Sensible;Manual;Vigente;;;;;;;
5676732;flemex;;Sensible;Manual;Vigente;;;;;;;
7774277;flemibron;;Insensible;Manual;Vigente;;;;;;;
7774279;flemilar;;Insensible;Manual;Vigente;;;;;;;
7774284;flexeril;;Insensible;Manual;Vigente;;;;;;;
7774286;flexin;;Insensible;Manual;Vigente;;;;;;;
7774289;flexono;;Insensible;Manual;Vigente;;;;;;;
7298567;flipal;;Insensible;Manual;Vigente;;;;;;;
7774293;flixonase;;Insensible;Manual;Vigente;;;;;;;
5676733;flixotide LF;;Insensible;Manual;Vigente;;;;;;;
7774315;flogofin;;Insensible;Manual;Vigente;;;;;;;
5676734;flogojet;;Insensible;Manual;Vigente;;;;;;;
5676735;flogotone;;Sensible;Manual;Vigente;;;;;;;
7573102;floralite;;Insensible;Manual;Vigente;;;;;;;
7774324;florea;;Insensible;Manual;Vigente;;;;;;;
7774347;florell;;Insensible;Manual;Vigente;;;;;;;
7774353;florinef;;Insensible;Manual;Vigente;;;;;;;
7774356;flotac;;Insensible;Manual;Vigente;;;;;;;
5676736;Flovacil;;Sensible;Manual;Vigente;;;;;;;
7573530;fluanxol;;Insensible;Manual;Vigente;;;;;;;
7342465;flucomix;;Insensible;Manual;Vigente;;;;;;;
5676737;flucoxan;;Sensible;Manual;Vigente;;;;;;;
5676740;fluctin;;Sensible;Manual;Vigente;;;;;;;
7276753;fludara;;Insensible;Manual;Vigente;;;;;;;
7774361;fluforte;;Insensible;Manual;Vigente;;;;;;;
5676741;Fluibron;;Sensible;Manual;Vigente;;;;;;;
7775415;fluicor asa 81;;Insensible;Manual;Vigente;;;;;;;
7775419;fluidasa;;Insensible;Manual;Vigente;;;;;;;
7775430;flumetol NF ofteno;;Insensible;Manual;Vigente;;;;;;;
7775438;flunutrac;;Insensible;Manual;Vigente;;;;;;;
7775442;fluor aid;;Insensible;Manual;Vigente;;;;;;;
7775444;fluorencil;;Insensible;Manual;Vigente;;;;;;;
7775445;fluoxem;;Insensible;Manual;Vigente;;;;;;;
7775446;flurinol;;Insensible;Manual;Vigente;;;;;;;
5676742;flusona;;Insensible;Manual;Vigente;;;;;;;
7775451;fluticort HFA;;Insensible;Manual;Vigente;;;;;;;
7775454;flutivate;;Insensible;Manual;Vigente;;;;;;;
7775459;fluxamol HFA;;Insensible;Manual;Vigente;;;;;;;
5676744;fluxus;;Sensible;Manual;Vigente;;;;;;;
7775463;fluyet;;Insensible;Manual;Vigente;;;;;;;
7775468;focus;;Insensible;Manual;Vigente;;;;;;;
7775474;foille;;Insensible;Manual;Vigente;;;;;;;
7775478;folacid;;Insensible;Manual;Vigente;;;;;;;
7775487;foli - doce;;Insensible;Manual;Vigente;;;;;;;
7775492;folifeminaf;;Insensible;Manual;Vigente;;;;;;;
5676749;folifer;;Sensible;Manual;Vigente;;;;;;;
7775497;folipil;;Insensible;Manual;Vigente;;;;;;;
5676750;folisanin;;Sensible;Manual;Vigente;;;;;;;
7246443;folotyn;;Insensible;Manual;Vigente;;;;;;;
5676751;folvit;;Sensible;Manual;Vigente;;;;;;;
7775501;forene;;Insensible;Manual;Vigente;;;;;;;
7409207;forenol;;Insensible;Manual;Vigente;;;;;;;
7775506;forenol LP;;Insensible;Manual;Vigente;;;;;;;
7462854;fortotal;;Insensible;Manual;Vigente;;;;;;;
7329841;fortum;;Insensible;Manual;Vigente;;;;;;;
7775542;forxiga;;Insensible;Manual;Vigente;;;;;;;
5676758;fosamax;;Sensible;Manual;Vigente;;;;;;;
5676759;fosval;;Sensible;Manual;Vigente;;;;;;;
7775544;fragiderm;;Insensible;Manual;Vigente;;;;;;;
5676761;fragmin;;Insensible;Manual;Vigente;;;;;;;
5676767;Fraxiparine;;Sensible;Manual;Vigente;;;;;;;
7775547;frebini;;Insensible;Manual;Vigente;;;;;;;
5676768;fredol;;Sensible;Manual;Vigente;;;;;;;
7434902;freesept;;Insensible;Manual;Vigente;;;;;;;
5702884;frenaler;;Sensible;Manual;Vigente;;;;;;;
7775553;frenotos;;Insensible;Manual;Vigente;;;;;;;
7775555;freshclear;;Insensible;Manual;Vigente;;;;;;;
7647661;fresubin;;Insensible;Manual;Vigente;;;;;;;
7775570;fucicort;;Insensible;Manual;Vigente;;;;;;;
5676770;fucidin;;Sensible;Manual;Vigente;;;;;;;
7232451;fucithalmic;;Insensible;Manual;Vigente;;;;;;;
7311972;fudermex;;Insensible;Manual;Vigente;;;;;;;
7775577;fulgram;;Insensible;Manual;Vigente;;;;;;;
7488983;fulgrip;;Insensible;Manual;Vigente;;;;;;;
7775580;fultat;;Insensible;Manual;Vigente;;;;;;;
5676771;fungium;;Sensible;Manual;Vigente;;;;;;;
7775581;fungopirox;;Insensible;Manual;Vigente;;;;;;;
7300865;fungos;;Insensible;Manual;Vigente;;;;;;;
7775585;furacin;;Insensible;Manual;Vigente;;;;;;;
7775589;furdiuren;;Insensible;Manual;Vigente;;;;;;;
7326633;furokal;;Insensible;Manual;Vigente;;;;;;;
7775593;fusimed;;Insensible;Manual;Vigente;;;;;;;
7775599;fuzeon;;Insensible;Manual;Vigente;;;;;;;
7775605;gaap ofteno;;Insensible;Manual;Vigente;;;;;;;
7775607;gabex;;Insensible;Manual;Vigente;;;;;;;
7339162;gabictal;;Insensible;Manual;Vigente;;;;;;;
7775612;gadovist;;Insensible;Manual;Vigente;;;;;;;
7775624;gadozol;;Insensible;Manual;Vigente;;;;;;;
7775651;galanvitae;;Insensible;Manual;Vigente;;;;;;;
5676776;galvus;;Sensible;Manual;Vigente;;;;;;;
5676777;gamalate;;Sensible;Manual;Vigente;;;;;;;
7775658;ganfort;;Insensible;Manual;Vigente;;;;;;;
7342593;gasdol;;Insensible;Manual;Vigente;;;;;;;
7775659;gasopax;;Insensible;Manual;Vigente;;;;;;;
5676785;gastride;;Sensible;Manual;Vigente;;;;;;;
5676791;gastrium;;Sensible;Manual;Vigente;;;;;;;
7775660;gastrodine;;Insensible;Manual;Vigente;;;;;;;
7775664;gastrolen;;Insensible;Manual;Vigente;;;;;;;
7775668;gatif;;Insensible;Manual;Vigente;;;;;;;
7775671;gatigol;;Insensible;Manual;Vigente;;;;;;;
5676814;gaviscon;;Sensible;Manual;Vigente;;;;;;;
7289759;gazyva;;Insensible;Manual;Vigente;;;;;;;
7775828;gelcain;;Insensible;Manual;Vigente;;;;;;;
5676815;Gelclair;;Sensible;Manual;Vigente;;;;;;;
7775830;gelicart;;Insensible;Manual;Vigente;;;;;;;
7775836;gelidix;;Insensible;Manual;Vigente;;;;;;;
7775842;geloderm;;Insensible;Manual;Vigente;;;;;;;
7775846;gelofusine;;Insensible;Manual;Vigente;;;;;;;
7775849;gelsolets;;Insensible;Manual;Vigente;;;;;;;
5676816;gemitin;;Insensible;Manual;Vigente;;;;;;;
5676817;gemzar;;Sensible;Manual;Vigente;;;;;;;
7775852;genicol;;Insensible;Manual;Vigente;;;;;;;
7352133;geniol;;Insensible;Manual;Vigente;;;;;;;
7775855;genotropin;;Insensible;Manual;Vigente;;;;;;;
5676822;Gentalyn;;Sensible;Manual;Vigente;;;;;;;
5676824;Genteal;;Sensible;Manual;Vigente;;;;;;;
7775856;gentisal;;Insensible;Manual;Vigente;;;;;;;
7775862;genuten;;Insensible;Manual;Vigente;;;;;;;
7775867;geser;;Insensible;Manual;Vigente;;;;;;;
5676826;gesidol;;Sensible;Manual;Vigente;;;;;;;
7775872;gesiproct;;Insensible;Manual;Vigente;;;;;;;
7321001;gesix;;Insensible;Manual;Vigente;;;;;;;
7775881;gestagyn;;Insensible;Manual;Vigente;;;;;;;
7775885;giabri;;Insensible;Manual;Vigente;;;;;;;
7311817;gianda;;Insensible;Manual;Vigente;;;;;;;
7775908;gilenya;;Insensible;Manual;Vigente;;;;;;;
7379417;ginecopast;;Insensible;Manual;Vigente;;;;;;;
7775911;ginedazol;;Insensible;Manual;Vigente;;;;;;;
7775916;ginkgo biloba;;Insensible;Manual;Vigente;;;;;;;
7775924;ginkomax;;Insensible;Manual;Vigente;;;;;;;
7775926;ginoderm;;Insensible;Manual;Vigente;;;;;;;
7775927;giotrif;;Insensible;Manual;Vigente;;;;;;;
5676827;glafornil;;Insensible;Manual;Vigente;;;;;;;
7410041;glaucotensil;;Insensible;Manual;Vigente;;;;;;;
7190166;glaupax;;Insensible;Manual;Vigente;;;;;;;
7509057;glausolets;;Insensible;Manual;Vigente;;;;;;;
7342572;glemaz;;Insensible;Manual;Vigente;;;;;;;
7342598;glicenex;;Insensible;Manual;Vigente;;;;;;;
7190290;glicosol;;Insensible;Manual;Vigente;;;;;;;
5676829;glidanil;;Sensible;Manual;Vigente;;;;;;;
5676831;glifortex;;Sensible;Manual;Vigente;;;;;;;
7297796;gliolan;;Insensible;Manual;Vigente;;;;;;;
5676833;glivec;;Sensible;Manual;Vigente;;;;;;;
7775936;glucagen hypokit;;Insensible;Manual;Vigente;;;;;;;
7775987;glucalbott RTH;;Insensible;Manual;Vigente;;;;;;;
7646991;glucerna;;Insensible;Manual;Vigente;;;;;;;
5676835;Glucobay;;Sensible;Manual;Vigente;;;;;;;
5676837;Gluconol;;Sensible;Manual;Vigente;;;;;;;
5676850;glucophage;;Sensible;Manual;Vigente;;;;;;;
5676851;glucovance;;Insensible;Manual;Vigente;;;;;;;
7775991;glukaut;;Insensible;Manual;Vigente;;;;;;;
7775993;glutacyl vitaminado;;Insensible;Manual;Vigente;;;;;;;
5676852;Glutapak;;Sensible;Manual;Vigente;;;;;;;
7776044;glycylpressin;;Insensible;Manual;Vigente;;;;;;;
7776066;gofyl;;Insensible;Manual;Vigente;;;;;;;
7776069;gotalgic;;Insensible;Manual;Vigente;;;;;;;
7339165;gotely;;Insensible;Manual;Vigente;;;;;;;
5676853;goval;;Sensible;Manual;Vigente;;;;;;;
7776090;gracial;;Insensible;Manual;Vigente;;;;;;;
7776095;greengene;;Insensible;Manual;Vigente;;;;;;;
5676854;Grifoalpram;;Sensible;Manual;Vigente;;;;;;;
5676856;grifociprox;;Insensible;Manual;Vigente;;;;;;;
7776104;grifoclobam;;Insensible;Manual;Vigente;;;;;;;
7776118;grifodilzem;;Insensible;Manual;Vigente;;;;;;;
5676857;grifonimod;;Sensible;Manual;Vigente;;;;;;;
7776126;grifoparkin;;Insensible;Manual;Vigente;;;;;;;
5676858;grifopril;;Sensible;Manual;Vigente;;;;;;;
5676859;grifotriaxona;;Sensible;Manual;Vigente;;;;;;;
5676860;gutron;;Sensible;Manual;Vigente;;;;;;;
5676862;gynera;;Sensible;Manual;Vigente;;;;;;;
7776146;gynocanesten;;Insensible;Manual;Vigente;;;;;;;
7776151;gynophilus;;Insensible;Manual;Vigente;;;;;;;
7776156;gynorelle;;Insensible;Manual;Vigente;;;;;;;
5676866;gynostat;;Sensible;Manual;Vigente;;;;;;;
7776165;haemaccel;;Insensible;Manual;Vigente;;;;;;;
5676867;haldol;;Sensible;Manual;Vigente;;;;;;;
7776224;halita;;Insensible;Manual;Vigente;;;;;;;
7776226;harmonet;;Insensible;Manual;Vigente;;;;;;;
7352923;hassapirin;;Insensible;Manual;Vigente;;;;;;;
7517690;headol;;Insensible;Manual;Vigente;;;;;;;
7323558;heberin;;Insensible;Manual;Vigente;;;;;;;
7323572;hedilar;;Insensible;Manual;Vigente;;;;;;;
7667032;heliocare;;Insensible;Manual;Vigente;;;;;;;
7776233;heliofol;;Insensible;Manual;Vigente;;;;;;;
7206583;hemibe;;Insensible;Manual;Vigente;;;;;;;
7776236;hemoval;;Insensible;Manual;Vigente;;;;;;;
7776243;hepament;;Insensible;Manual;Vigente;;;;;;;
7776246;hepta;;Insensible;Manual;Vigente;;;;;;;
7228880;herceptin;;Insensible;Manual;Vigente;;;;;;;
7352380;herolan;;Insensible;Manual;Vigente;;;;;;;
5676869;hexabrix;;Sensible;Manual;Vigente;;;;;;;
7776250;hexalectol;;Insensible;Manual;Vigente;;;;;;;
7768881;HHT;;Insensible;Manual;Vigente;;;;;;;
5676870;hidrasec;;Sensible;Manual;Vigente;;;;;;;
5676871;hidrium;;Sensible;Manual;Vigente;;;;;;;
5676877;hidroronol;;Sensible;Manual;Vigente;;;;;;;
5676878;Hidroxicarbamida;;Sensible;Manual;Vigente;;;;;;;
7323586;hiedrix;;Insensible;Manual;Vigente;;;;;;;
7776254;higiene uriage;;Insensible;Manual;Vigente;;;;;;;
7776257;hipecor;;Insensible;Manual;Vigente;;;;;;;
5676880;hiperflex;;Sensible;Manual;Vigente;;;;;;;
5676881;hiperson - D;;Sensible;Manual;Vigente;;;;;;;
7503700;hipoge;;Insensible;Manual;Vigente;;;;;;;
7776443;hipoglós;;Insensible;Manual;Vigente;;;;;;;
5676883;hipoglucin;;Sensible;Manual;Vigente;;;;;;;
5676884;hipolixan;;Sensible;Manual;Vigente;;;;;;;
5676886;Hipover;;Sensible;Manual;Vigente;;;;;;;
7298701;histafed;;Insensible;Manual;Vigente;;;;;;;
7379056;histaplus;;Insensible;Manual;Vigente;;;;;;;
7776450;histoacryl azul;;Insensible;Manual;Vigente;;;;;;;
7776453;histrol;;Insensible;Manual;Vigente;;;;;;;
5676887;holadren;;Sensible;Manual;Vigente;;;;;;;
5676889;holoxan;;Insensible;Manual;Vigente;;;;;;;
7776455;hormogel pump;;Insensible;Manual;Vigente;;;;;;;
5676894;hormoral;;Sensible;Manual;Vigente;;;;;;;
7776456;hoxalira;;Insensible;Manual;Vigente;;;;;;;
7355391;humalog;;Insensible;Manual;Vigente;;;;;;;
7776458;humira;;Insensible;Manual;Vigente;;;;;;;
7356869;humulin;;Insensible;Manual;Vigente;;;;;;;
7776463;hutrope;;Insensible;Manual;Vigente;;;;;;;
5676896;hyalgan;;Insensible;Manual;Vigente;;;;;;;
7658320;hyalsense;;Insensible;Manual;Vigente;;;;;;;
7241538;hycamtin;;Insensible;Manual;Vigente;;;;;;;
7776465;hydrance optimale;;Insensible;Manual;Vigente;;;;;;;
7776468;hydrosept F4;;Insensible;Manual;Vigente;;;;;;;
7776474;hylase dessau;;Insensible;Manual;Vigente;;;;;;;
7776486;hypercrit;;Insensible;Manual;Vigente;;;;;;;
7776504;hyséac;;Insensible;Manual;Vigente;;;;;;;
7776497;hysticlar;;Insensible;Manual;Vigente;;;;;;;
7305986;hyzaar;;Insensible;Manual;Vigente;;;;;;;
7776507;ibadrox;;Insensible;Manual;Vigente;;;;;;;
7776512;ibames;;Insensible;Manual;Vigente;;;;;;;
7776547;ibanox;;Insensible;Manual;Vigente;;;;;;;
5676897;ibarin;;Sensible;Manual;Vigente;;;;;;;
7776553;ibrance;;Insensible;Manual;Vigente;;;;;;;
7776556;ibu;;Insensible;Manual;Vigente;;;;;;;
7776561;ibucon;;Insensible;Manual;Vigente;;;;;;;
7710459;ibufas - T;;Insensible;Manual;Vigente;;;;;;;
5676898;ibupirac;;Sensible;Manual;Vigente;;;;;;;
7776567;icaps;;Insensible;Manual;Vigente;;;;;;;
7328919;icubac;;Insensible;Manual;Vigente;;;;;;;
7776573;ideclar;;Insensible;Manual;Vigente;;;;;;;
7339172;idena;;Insensible;Manual;Vigente;;;;;;;
5676900;idon;;Sensible;Manual;Vigente;;;;;;;
7776583;igamad;;Insensible;Manual;Vigente;;;;;;;
7204803;igantet;;Insensible;Manual;Vigente;;;;;;;
5676907;igantibe;;Sensible;Manual;Vigente;;;;;;;
7776585;ilast;;Insensible;Manual;Vigente;;;;;;;
7352813;iliadin;;Insensible;Manual;Vigente;;;;;;;
5676908;ilimit;;Sensible;Manual;Vigente;;;;;;;
7776588;ilinol;;Insensible;Manual;Vigente;;;;;;;
5676909;ilostal;;Sensible;Manual;Vigente;;;;;;;
5676910;iltux;;Sensible;Manual;Vigente;;;;;;;
7776592;imaroz;;Insensible;Manual;Vigente;;;;;;;
5702867;Imecol;;Sensible;Manual;Vigente;;;;;;;
7776596;imidep;;Insensible;Manual;Vigente;;;;;;;
5676911;imigran;;Sensible;Manual;Vigente;;;;;;;
5676913;imix;;Sensible;Manual;Vigente;;;;;;;
7776599;immunorho;;Insensible;Manual;Vigente;;;;;;;
7776601;imovane;;Insensible;Manual;Vigente;;;;;;;
7776610;implanon NXT;;Insensible;Manual;Vigente;;;;;;;
5676914;implicane;;Sensible;Manual;Vigente;;;;;;;
7776622;imuran;;Insensible;Manual;Vigente;;;;;;;
7342676;incoril;;Insensible;Manual;Vigente;;;;;;;
7776626;incruse ellipta;;Insensible;Manual;Vigente;;;;;;;
7776636;indapress;;Insensible;Manual;Vigente;;;;;;;
7776638;inderal;;Insensible;Manual;Vigente;;;;;;;
7776806;indoxyl;;Insensible;Manual;Vigente;;;;;;;
7324050;inductal;;Insensible;Manual;Vigente;;;;;;;
5676915;infex;;Insensible;Manual;Vigente;;;;;;;
7776811;inflader;;Insensible;Manual;Vigente;;;;;;;
7776817;inflammide HFA;;Insensible;Manual;Vigente;;;;;;;
7776822;influmix;;Insensible;Manual;Vigente;;;;;;;
7456033;infor;;Insensible;Manual;Vigente;;;;;;;
7456036;infortin;;Insensible;Manual;Vigente;;;;;;;
7352194;inhibace;;Insensible;Manual;Vigente;;;;;;;
7776824;inlyta;;Insensible;Manual;Vigente;;;;;;;
7776829;inmucel;;Insensible;Manual;Vigente;;;;;;;
7186271;inmufen;;Insensible;Manual;Vigente;;;;;;;
5676916;inmunoprin;;Sensible;Manual;Vigente;;;;;;;
7776830;innova CD;;Insensible;Manual;Vigente;;;;;;;
7776832;inoxtar;;Insensible;Manual;Vigente;;;;;;;
7776834;insulatard;;Insensible;Manual;Vigente;;;;;;;
7356965;insuman;;Insensible;Manual;Vigente;;;;;;;
7776840;intaxel;;Insensible;Manual;Vigente;;;;;;;
7776844;intelence;;Insensible;Manual;Vigente;;;;;;;
7776848;intelin;;Insensible;Manual;Vigente;;;;;;;
7293636;intron A;;Insensible;Manual;Vigente;;;;;;;
7776851;inucal;;Insensible;Manual;Vigente;;;;;;;
7776853;invanz;;Insensible;Manual;Vigente;;;;;;;
5676917;invirase;;Sensible;Manual;Vigente;;;;;;;
7776857;invokana;;Insensible;Manual;Vigente;;;;;;;
7776864;ionil - T;;Insensible;Manual;Vigente;;;;;;;
7776884;iphsaflex;;Insensible;Manual;Vigente;;;;;;;
5676918;ipran;;Sensible;Manual;Vigente;;;;;;;
5676919;ipson;;Sensible;Manual;Vigente;;;;;;;
7776888;irazem;;Insensible;Manual;Vigente;;;;;;;
7199751;irbevitae;;Insensible;Manual;Vigente;;;;;;;
7776891;iressa;;Insensible;Manual;Vigente;;;;;;;
5676920;irrigor;;Sensible;Manual;Vigente;;;;;;;
7200942;irtana;;Insensible;Manual;Vigente;;;;;;;
7776892;isdiben;;Insensible;Manual;Vigente;;;;;;;
7776893;isentress;;Insensible;Manual;Vigente;;;;;;;
7776917;iskimil;;Insensible;Manual;Vigente;;;;;;;
