STK_CONCEPTO;CATEGORIA;CATEGORIA_TEXTO;ESTADO;VALIDADO;MODELADO;USUARIO_VALIDA;FECHA_VALIDA;CONSULTAR;OBSERVACION;COMERCIALIZADO;GRADO_DEFINICION;FECHA_REGISTRO;USUARIO_REGISTRO
29239;404684003;Problemas;1;0;0;;;0;;0;;;
29240;404684003;Problemas;1;0;0;;;0;;0;;;
29241;404684003;Problemas;1;0;0;;;0;;0;;;
29242;404684003;Problemas;1;0;0;;;0;;0;;;
29243;404684003;Problemas;1;0;0;;;0;;0;;;
29244;404684003;Problemas;1;0;0;;;0;;0;;;
29245;404684003;Problemas;1;0;0;;;0;;0;;;
29246;404684003;Problemas;1;0;0;;;0;;0;;;
29247;404684003;Problemas;1;0;0;;;0;;0;;;
29248;404684003;Problemas;1;0;0;;;0;;0;;;
29249;404684003;Problemas;1;0;0;;;0;;0;;;
29250;404684003;Problemas;1;0;0;;;0;;0;;;
29251;404684003;Problemas;1;0;0;;;0;;0;;;
29252;404684003;Problemas;1;0;0;;;0;;0;;;
29253;404684003;Problemas;1;0;0;;;0;;0;;;
29254;404684003;Problemas;1;0;0;;;0;;0;;;
29255;404684003;Problemas;1;0;0;;;0;;0;;;
29257;404684003;Problemas;1;0;0;;;0;;0;;;
29258;404684003;Problemas;1;0;0;;;0;;0;;;
29259;243796009;Problemas;1;0;0;;;0;;0;;;
29260;243796009;Problemas;1;0;0;;;0;;0;;;
29261;243796009;Problemas;1;0;0;;;0;;0;;;
29262;404684003;Problemas;1;0;0;;;0;;0;;;
29263;404684003;Problemas;1;0;0;;;0;;0;;;
29264;243796009;Problemas;1;0;0;;;0;;0;;;
29265;71388002;Procedimiento;1;0;0;;;0;;0;;;
29266;404684003;Problemas;1;0;0;;;0;;0;;;
29267;404684003;Problemas;1;0;0;;;0;;0;;;
29268;404684003;Problemas;1;0;0;;;0;;0;;;
29269;404684003;Problemas;1;0;0;;;0;;0;;;
29284;243796009;Problemas;1;0;0;;;0;;0;;;
29285;404684003;Problemas;1;0;0;;;0;;0;;;
29286;404684003;Problemas;1;0;0;;;0;;0;;;
29287;404684003;Problemas;1;0;0;;;0;;0;;;
29288;404684003;Problemas;1;0;0;;;0;;0;;;
29289;404684003;Problemas;1;0;0;;;0;;0;;;
29290;404684003;Problemas;1;0;0;;;0;;0;;;
29291;404684003;Problemas;1;0;0;;;0;;0;;;
29292;404684003;Problemas;1;0;0;;;0;;0;;;
29293;404684003;Problemas;1;0;0;;;0;;0;;;
29294;404684003;Problemas;1;0;0;;;0;;0;;;
29295;404684003;Problemas;1;0;0;;;0;;0;;;
29296;404684003;Problemas;1;0;0;;;0;;0;;;
29297;404684003;Problemas;1;0;0;;;0;;0;;;
29298;71388002;Procedimiento;1;0;0;;;0;;0;;;
29299;404684003;Problemas;1;0;0;;;0;;0;;;
29301;243796009;Problemas;1;0;0;;;0;;0;;;
29303;404684003;Problemas;1;0;0;;;0;;0;;;
29304;404684003;Problemas;1;0;0;;;0;;0;;;
29305;404684003;Problemas;1;0;0;;;0;;0;;;
29306;404684003;Problemas;1;0;0;;;0;;0;;;
29307;404684003;Problemas;1;0;0;;;0;;0;;;
29308;404684003;Problemas;1;0;0;;;0;;0;;;
29309;404684003;Problemas;1;0;0;;;0;;0;;;
29310;404684003;Problemas;1;0;0;;;0;;0;;;
29311;404684003;Problemas;1;0;0;;;0;;0;;;
29312;404684003;Problemas;1;0;0;;;0;;0;;;
29313;404684003;Problemas;1;0;0;;;0;;0;;;
29314;404684003;Problemas;1;0;0;;;0;;0;;;
29316;404684003;Problemas;1;0;0;;;0;;0;;;
29321;404684003;Problemas;1;0;0;;;0;;0;;;
29322;404684003;Problemas;1;0;0;;;0;;0;;;
29323;404684003;Problemas;1;0;0;;;0;;0;;;
29324;404684003;Problemas;1;0;0;;;0;;0;;;
29325;404684003;Problemas;1;0;0;;;0;;0;;;
29326;404684003;Problemas;1;0;0;;;0;;0;;;
29327;404684003;Problemas;1;0;0;;;0;;0;;;
29328;404684003;Problemas;1;0;0;;;0;;0;;;
29329;404684003;Problemas;1;0;0;;;0;;0;;;
29330;404684003;Problemas;1;0;0;;;0;;0;;;
29331;404684003;Problemas;1;0;0;;;0;;0;;;
29332;404684003;Problemas;1;0;0;;;0;;0;;;
29333;404684003;Problemas;1;0;0;;;0;;0;;;
29334;404684003;Problemas;1;0;0;;;0;;0;;;
29335;404684003;Problemas;1;0;0;;;0;;0;;;
29336;404684003;Problemas;1;0;0;;;0;;0;;;
29337;404684003;Problemas;1;0;0;;;0;;0;;;
29338;404684003;Problemas;1;0;0;;;0;;0;;;
29339;404684003;Problemas;1;0;0;;;0;;0;;;
29340;404684003;Problemas;1;0;0;;;0;;0;;;
29341;404684003;Problemas;1;0;0;;;0;;0;;;
29342;404684003;Problemas;1;0;0;;;0;;0;;;
29343;404684003;Problemas;1;0;0;;;0;;0;;;
29344;404684003;Problemas;1;0;0;;;0;;0;;;
29345;243796009;Problemas;1;0;0;;;0;;0;;;
29346;123037004;Estructura corporal;1;0;0;;;0;;0;;;
29347;404684003;Problemas;1;0;0;;;0;;0;;;
29348;404684003;Problemas;1;0;0;;;0;;0;;;
29349;404684003;Problemas;1;0;0;;;0;;0;;;
29350;404684003;Problemas;1;0;0;;;0;;0;;;
29351;404684003;Problemas;1;0;0;;;0;;0;;;
29352;404684003;Problemas;1;0;0;;;0;;0;;;
29353;404684003;Problemas;1;0;0;;;0;;0;;;
29355;404684003;Problemas;1;0;0;;;0;;0;;;
29356;404684003;Problemas;1;0;0;;;0;;0;;;
29357;404684003;Problemas;1;0;0;;;0;;0;;;
29358;404684003;Problemas;1;0;0;;;0;;0;;;
29359;404684003;Problemas;1;0;0;;;0;;0;;;
29360;404684003;Problemas;1;0;0;;;0;;0;;;
29362;404684003;Problemas;1;0;0;;;0;;0;;;
29363;404684003;Problemas;1;0;0;;;0;;0;;;
29364;404684003;Problemas;1;0;0;;;0;;0;;;
29365;404684003;Problemas;1;0;0;;;0;;0;;;
29366;404684003;Problemas;1;0;0;;;0;;0;;;
29367;404684003;Problemas;1;0;0;;;0;;0;;;
29368;404684003;Problemas;1;0;0;;;0;;0;;;
29369;404684003;Problemas;1;0;0;;;0;;0;;;
29370;404684003;Problemas;1;0;0;;;0;;0;;;
29371;404684003;Problemas;1;0;0;;;0;;0;;;
29372;404684003;Problemas;1;0;0;;;0;;0;;;
29375;404684003;Problemas;1;0;0;;;0;;0;;;
29376;404684003;Problemas;1;0;0;;;0;;0;;;
29377;404684003;Problemas;1;0;0;;;0;;0;;;
29378;404684003;Problemas;1;0;0;;;0;;0;;;
29379;404684003;Problemas;1;0;0;;;0;;0;;;
29380;404684003;Problemas;1;0;0;;;0;;0;;;
29381;404684003;Problemas;1;0;0;;;0;;0;;;
29382;404684003;Problemas;1;0;0;;;0;;0;;;
29383;404684003;Problemas;1;0;0;;;0;;0;;;
29384;404684003;Problemas;1;0;0;;;0;;0;;;
29385;404684003;Problemas;1;0;0;;;0;;0;;;
29386;404684003;Problemas;1;0;0;;;0;;0;;;
29387;404684003;Problemas;1;0;0;;;0;;0;;;
29388;243796009;Problemas;1;0;0;;;0;;0;;;
29389;404684003;Problemas;1;0;0;;;0;;0;;;
29390;404684003;Problemas;1;0;0;;;0;;0;;;
29391;404684003;Problemas;1;0;0;;;0;;0;;;
29392;404684003;Problemas;1;0;0;;;0;;0;;;
29393;404684003;Problemas;1;0;0;;;0;;0;;;
29394;404684003;Problemas;1;0;0;;;0;;0;;;
29395;404684003;Problemas;1;0;0;;;0;;0;;;
29396;404684003;Problemas;1;0;0;;;0;;0;;;
29397;404684003;Problemas;1;0;0;;;0;;0;;;
29398;404684003;Problemas;1;0;0;;;0;;0;;;
29399;404684003;Problemas;1;0;0;;;0;;0;;;
29400;404684003;Problemas;1;0;0;;;0;;0;;;
29401;404684003;Problemas;1;0;0;;;0;;0;;;
29402;404684003;Problemas;1;0;0;;;0;;0;;;
29403;243796009;Problemas;1;0;0;;;0;;0;;;
29404;404684003;Problemas;1;0;0;;;0;;0;;;
29405;404684003;Problemas;1;0;0;;;0;;0;;;
29406;404684003;Problemas;1;0;0;;;0;;0;;;
29407;404684003;Problemas;1;0;0;;;0;;0;;;
29408;404684003;Problemas;1;0;0;;;0;;0;;;
29409;404684003;Problemas;1;0;0;;;0;;0;;;
29410;404684003;Problemas;1;0;0;;;0;;0;;;
29411;404684003;Problemas;1;0;0;;;0;;0;;;
29412;404684003;Problemas;1;0;0;;;0;;0;;;
29413;404684003;Problemas;1;0;0;;;0;;0;;;
29415;404684003;Problemas;1;0;0;;;0;;0;;;
29416;404684003;Problemas;1;0;0;;;0;;0;;;
29417;404684003;Problemas;1;0;0;;;0;;0;;;
29418;404684003;Problemas;1;0;0;;;0;;0;;;
29420;404684003;Problemas;1;0;0;;;0;;0;;;
29421;404684003;Problemas;1;0;0;;;0;;0;;;
29422;404684003;Problemas;1;0;0;;;0;;0;;;
29423;404684003;Problemas;1;0;0;;;0;;0;;;
29424;404684003;Problemas;1;0;0;;;0;;0;;;
29425;404684003;Problemas;1;0;0;;;0;;0;;;
29426;404684003;Problemas;1;0;0;;;0;;0;;;
29427;404684003;Problemas;1;0;0;;;0;;0;;;
29428;404684003;Problemas;1;0;0;;;0;;0;;;
29429;404684003;Problemas;1;0;0;;;0;;0;;;
29430;404684003;Problemas;1;0;0;;;0;;0;;;
29431;71388002;Procedimiento;1;0;0;;;0;;0;;;
29432;71388002;Procedimiento;1;0;0;;;0;;0;;;
29433;71388002;Procedimiento;1;0;0;;;0;;0;;;
29434;404684003;Problemas;1;0;0;;;0;;0;;;
29435;71388002;Procedimiento;1;0;0;;;0;;0;;;
29436;71388002;Procedimiento;1;0;0;;;0;;0;;;
29437;71388002;Procedimiento;1;0;0;;;0;;0;;;
29438;404684003;Problemas;1;0;0;;;0;;0;;;
29439;404684003;Problemas;1;0;0;;;0;;0;;;
29440;404684003;Problemas;1;0;0;;;0;;0;;;
29441;404684003;Problemas;1;0;0;;;0;;0;;;
29442;404684003;Problemas;1;0;0;;;0;;0;;;
29443;404684003;Problemas;1;0;0;;;0;;0;;;
29444;404684003;Problemas;1;0;0;;;0;;0;;;
29445;404684003;Problemas;1;0;0;;;0;;0;;;
29447;404684003;Problemas;1;0;0;;;0;;0;;;
29448;404684003;Problemas;1;0;0;;;0;;0;;;
29449;404684003;Problemas;1;0;0;;;0;;0;;;
29450;404684003;Problemas;1;0;0;;;0;;0;;;
29451;404684003;Problemas;1;0;0;;;0;;0;;;
29452;404684003;Problemas;1;0;0;;;0;;0;;;
29453;404684003;Problemas;1;0;0;;;0;;0;;;
29454;404684003;Problemas;1;0;0;;;0;;0;;;
29455;404684003;Problemas;1;0;0;;;0;;0;;;
29456;404684003;Problemas;1;0;0;;;0;;0;;;
29457;404684003;Problemas;1;0;0;;;0;;0;;;
29459;404684003;Problemas;1;0;0;;;0;;0;;;
29460;243796009;Problemas;1;0;0;;;0;;0;;;
29461;404684003;Problemas;1;0;0;;;0;;0;;;
29462;404684003;Problemas;1;0;0;;;0;;0;;;
29463;404684003;Problemas;1;0;0;;;0;;0;;;
29464;404684003;Problemas;1;0;0;;;0;;0;;;
29465;404684003;Problemas;1;0;0;;;0;;0;;;
29466;243796009;Problemas;1;0;0;;;0;;0;;;
29467;404684003;Problemas;1;0;0;;;0;;0;;;
29468;404684003;Problemas;1;0;0;;;0;;0;;;
29469;404684003;Problemas;1;0;0;;;0;;0;;;
29470;404684003;Problemas;1;0;0;;;0;;0;;;
29471;404684003;Problemas;1;0;0;;;0;;0;;;
29472;404684003;Problemas;1;0;0;;;0;;0;;;
29473;404684003;Problemas;1;0;0;;;0;;0;;;
29474;404684003;Problemas;1;0;0;;;0;;0;;;
29475;404684003;Problemas;1;0;0;;;0;;0;;;
29476;404684003;Problemas;1;0;0;;;0;;0;;;
29477;404684003;Problemas;1;0;0;;;0;;0;;;
29478;404684003;Problemas;1;0;0;;;0;;0;;;
29480;243796009;Problemas;1;0;0;;;0;;0;;;
29481;243796009;Problemas;1;0;0;;;0;;0;;;
29482;404684003;Problemas;1;0;0;;;0;;0;;;
29483;404684003;Problemas;1;0;0;;;0;;0;;;
29484;404684003;Problemas;1;0;0;;;0;;0;;;
29485;404684003;Problemas;1;0;0;;;0;;0;;;
29486;404684003;Problemas;1;0;0;;;0;;0;;;
29487;404684003;Problemas;1;0;0;;;0;;0;;;
29488;404684003;Problemas;1;0;0;;;0;;0;;;
29489;404684003;Problemas;1;0;0;;;0;;0;;;
29490;404684003;Problemas;1;0;0;;;0;;0;;;
29491;404684003;Problemas;1;0;0;;;0;;0;;;
29492;404684003;Problemas;1;0;0;;;0;;0;;;
29493;404684003;Problemas;1;0;0;;;0;;0;;;
29494;404684003;Problemas;1;0;0;;;0;;0;;;
29495;404684003;Problemas;1;0;0;;;0;;0;;;
29496;404684003;Problemas;1;0;0;;;0;;0;;;
29497;404684003;Problemas;1;0;0;;;0;;0;;;
29498;404684003;Problemas;1;0;0;;;0;;0;;;
29499;404684003;Problemas;1;0;0;;;0;;0;;;
29500;404684003;Problemas;1;0;0;;;0;;0;;;
29501;404684003;Problemas;1;0;0;;;0;;0;;;
29502;404684003;Problemas;1;0;0;;;0;;0;;;
29504;404684003;Problemas;1;0;0;;;0;;0;;;
29507;404684003;Problemas;1;0;0;;;0;;0;;;
29511;404684003;Problemas;1;0;0;;;0;;0;;;
29512;404684003;Problemas;1;0;0;;;0;;0;;;
29513;243796009;Problemas;1;0;0;;;0;;0;;;
29514;404684003;Problemas;1;0;0;;;0;;0;;;
29515;404684003;Problemas;1;0;0;;;0;;0;;;
29520;404684003;Problemas;1;0;0;;;0;;0;;;
29521;404684003;Problemas;1;0;0;;;0;;0;;;
29523;404684003;Problemas;1;0;0;;;0;;0;;;
29527;404684003;Problemas;1;0;0;;;0;;0;;;
29529;404684003;Problemas;1;0;0;;;0;;0;;;
29530;404684003;Problemas;1;0;0;;;0;;0;;;
29532;404684003;Problemas;1;0;0;;;0;;0;;;
29534;404684003;Problemas;1;0;0;;;0;;0;;;
29535;404684003;Problemas;1;0;0;;;0;;0;;;
29536;404684003;Problemas;1;0;0;;;0;;0;;;
29537;404684003;Problemas;1;0;0;;;0;;0;;;
29538;404684003;Problemas;1;0;0;;;0;;0;;;
29541;404684003;Problemas;1;0;0;;;0;;0;;;
29542;404684003;Problemas;1;0;0;;;0;;0;;;
29543;404684003;Problemas;1;0;0;;;0;;0;;;
29544;71388002;Procedimiento;1;0;0;;;0;;0;;;
29545;404684003;Problemas;1;0;0;;;0;;0;;;
29546;71388002;Procedimiento;1;0;0;;;0;;0;;;
29547;404684003;Problemas;1;0;0;;;0;;0;;;
29548;404684003;Problemas;1;0;0;;;0;;0;;;
29549;71388002;Procedimiento;1;0;0;;;0;;0;;;
29550;404684003;Problemas;1;0;0;;;0;;0;;;
29551;404684003;Problemas;1;0;0;;;0;;0;;;
29552;404684003;Problemas;1;0;0;;;0;;0;;;
29553;71388002;Procedimiento;1;0;0;;;0;;0;;;
29554;71388002;Procedimiento;1;0;0;;;0;;0;;;
29555;404684003;Problemas;1;0;0;;;0;;0;;;
29556;404684003;Problemas;1;0;0;;;0;;0;;;
29557;404684003;Problemas;1;0;0;;;0;;0;;;
29558;404684003;Problemas;1;0;0;;;0;;0;;;
29559;404684003;Problemas;1;0;0;;;0;;0;;;
29560;404684003;Problemas;1;0;0;;;0;;0;;;
29561;404684003;Problemas;1;0;0;;;0;;0;;;
29562;404684003;Problemas;1;0;0;;;0;;0;;;
29563;404684003;Problemas;1;0;0;;;0;;0;;;
29564;404684003;Problemas;1;0;0;;;0;;0;;;
29565;404684003;Problemas;1;0;0;;;0;;0;;;
29566;404684003;Problemas;1;0;0;;;0;;0;;;
29567;404684003;Problemas;1;0;0;;;0;;0;;;
29568;404684003;Problemas;1;0;0;;;0;;0;;;
29569;404684003;Problemas;1;0;0;;;0;;0;;;
29570;404684003;Problemas;1;0;0;;;0;;0;;;
29571;404684003;Problemas;1;0;0;;;0;;0;;;
29572;404684003;Problemas;1;0;0;;;0;;0;;;
29573;404684003;Problemas;1;0;0;;;0;;0;;;
29574;71388002;Procedimiento;1;0;0;;;0;;0;;;
29575;404684003;Problemas;1;0;0;;;0;;0;;;
29576;404684003;Problemas;1;0;0;;;0;;0;;;
29577;404684003;Problemas;1;0;0;;;0;;0;;;
29578;404684003;Problemas;1;0;0;;;0;;0;;;
29579;404684003;Problemas;1;0;0;;;0;;0;;;
29581;404684003;Problemas;1;0;0;;;0;;0;;;
29582;404684003;Problemas;1;0;0;;;0;;0;;;
29583;404684003;Problemas;1;0;0;;;0;;0;;;
29584;404684003;Problemas;1;0;0;;;0;;0;;;
29585;404684003;Problemas;1;0;0;;;0;;0;;;
29586;243796009;Problemas;1;0;0;;;0;;0;;;
29587;404684003;Problemas;1;0;0;;;0;;0;;;
29588;404684003;Problemas;1;0;0;;;0;;0;;;
29589;404684003;Problemas;1;0;0;;;0;;0;;;
29590;404684003;Problemas;1;0;0;;;0;;0;;;
29591;404684003;Problemas;1;0;0;;;0;;0;;;
29592;404684003;Problemas;1;0;0;;;0;;0;;;
29593;404684003;Problemas;1;0;0;;;0;;0;;;
29594;404684003;Problemas;1;0;0;;;0;;0;;;
29595;404684003;Problemas;1;0;0;;;0;;0;;;
29596;404684003;Problemas;1;0;0;;;0;;0;;;
29597;404684003;Problemas;1;0;0;;;0;;0;;;
29598;404684003;Problemas;1;0;0;;;0;;0;;;
29599;123037004;Estructura corporal;1;0;0;;;0;;0;;;
29600;404684003;Problemas;1;0;0;;;0;;0;;;
29601;404684003;Problemas;1;0;0;;;0;;0;;;
29602;404684003;Problemas;1;0;0;;;0;;0;;;
29603;404684003;Problemas;1;0;0;;;0;;0;;;
29604;404684003;Problemas;1;0;0;;;0;;0;;;
29605;243796009;Problemas;1;0;0;;;0;;0;;;
29606;404684003;Problemas;1;0;0;;;0;;0;;;
29607;404684003;Problemas;1;0;0;;;0;;0;;;
29608;404684003;Problemas;1;0;0;;;0;;0;;;
29609;404684003;Problemas;1;0;0;;;0;;0;;;
29610;404684003;Problemas;1;0;0;;;0;;0;;;
29611;404684003;Problemas;1;0;0;;;0;;0;;;
29612;404684003;Problemas;1;0;0;;;0;;0;;;
29613;404684003;Problemas;1;0;0;;;0;;0;;;
29614;404684003;Problemas;1;0;0;;;0;;0;;;
29615;404684003;Problemas;1;0;0;;;0;;0;;;
29616;243796009;Problemas;1;0;0;;;0;;0;;;
29617;243796009;Problemas;1;0;0;;;0;;0;;;
29618;71388002;Procedimiento;1;0;0;;;0;;0;;;
29619;71388002;Procedimiento;1;0;0;;;0;;0;;;
29620;404684003;Problemas;1;0;0;;;0;;0;;;
29621;71388002;Procedimiento;1;0;0;;;0;;0;;;
29622;71388002;Procedimiento;1;0;0;;;0;;0;;;
29623;404684003;Problemas;1;0;0;;;0;;0;;;
29624;404684003;Problemas;1;0;0;;;0;;0;;;
29625;404684003;Problemas;1;0;0;;;0;;0;;;
29626;404684003;Problemas;1;0;0;;;0;;0;;;
29627;404684003;Problemas;1;0;0;;;0;;0;;;
29628;404684003;Problemas;1;0;0;;;0;;0;;;
29629;404684003;Problemas;1;0;0;;;0;;0;;;
29630;404684003;Problemas;1;0;0;;;0;;0;;;
29631;404684003;Problemas;1;0;0;;;0;;0;;;
29632;404684003;Problemas;1;0;0;;;0;;0;;;
29633;404684003;Problemas;1;0;0;;;0;;0;;;
29634;404684003;Problemas;1;0;0;;;0;;0;;;
29635;404684003;Problemas;1;0;0;;;0;;0;;;
29636;404684003;Problemas;1;0;0;;;0;;0;;;
29637;404684003;Problemas;1;0;0;;;0;;0;;;
29638;404684003;Problemas;1;0;0;;;0;;0;;;
29639;243796009;Problemas;1;0;0;;;0;;0;;;
29640;404684003;Problemas;1;0;0;;;0;;0;;;
29641;404684003;Problemas;1;0;0;;;0;;0;;;
29642;404684003;Problemas;1;0;0;;;0;;0;;;
29643;404684003;Problemas;1;0;0;;;0;;0;;;
29644;243796009;Problemas;1;0;0;;;0;;0;;;
29645;404684003;Problemas;1;0;0;;;0;;0;;;
29646;404684003;Problemas;1;0;0;;;0;;0;;;
29647;243796009;Problemas;1;0;0;;;0;;0;;;
29648;404684003;Problemas;1;0;0;;;0;;0;;;
29649;404684003;Problemas;1;0;0;;;0;;0;;;
29650;404684003;Problemas;1;0;0;;;0;;0;;;
29651;404684003;Problemas;1;0;0;;;0;;0;;;
29652;404684003;Problemas;1;0;0;;;0;;0;;;
29653;404684003;Problemas;1;0;0;;;0;;0;;;
29654;404684003;Problemas;1;0;0;;;0;;0;;;
29655;243796009;Problemas;1;0;0;;;0;;0;;;
29656;404684003;Problemas;1;0;0;;;0;;0;;;
29657;404684003;Problemas;1;0;0;;;0;;0;;;
29658;404684003;Problemas;1;0;0;;;0;;0;;;
29659;243796009;Problemas;1;0;0;;;0;;0;;;
29660;404684003;Problemas;1;0;0;;;0;;0;;;
29661;404684003;Problemas;1;0;0;;;0;;0;;;
29662;404684003;Problemas;1;0;0;;;0;;0;;;
29663;404684003;Problemas;1;0;0;;;0;;0;;;
29664;404684003;Problemas;1;0;0;;;0;;0;;;
29665;243796009;Problemas;1;0;0;;;0;;0;;;
29666;243796009;Problemas;1;0;0;;;0;;0;;;
29667;404684003;Problemas;1;0;0;;;0;;0;;;
29668;404684003;Problemas;1;0;0;;;0;;0;;;
29669;404684003;Problemas;1;0;0;;;0;;0;;;
29670;404684003;Problemas;1;0;0;;;0;;0;;;
29671;404684003;Problemas;1;0;0;;;0;;0;;;
29672;404684003;Problemas;1;0;0;;;0;;0;;;
29673;404684003;Problemas;1;0;0;;;0;;0;;;
29674;404684003;Problemas;1;0;0;;;0;;0;;;
29675;404684003;Problemas;1;0;0;;;0;;0;;;
29676;404684003;Problemas;1;0;0;;;0;;0;;;
29677;404684003;Problemas;1;0;0;;;0;;0;;;
29678;404684003;Problemas;1;0;0;;;0;;0;;;
29680;404684003;Problemas;1;0;0;;;0;;0;;;
29681;404684003;Problemas;1;0;0;;;0;;0;;;
29682;404684003;Problemas;1;0;0;;;0;;0;;;
29683;404684003;Problemas;1;0;0;;;0;;0;;;
29684;404684003;Problemas;1;0;0;;;0;;0;;;
29685;404684003;Problemas;1;0;0;;;0;;0;;;
29686;404684003;Problemas;1;0;0;;;0;;0;;;
29687;404684003;Problemas;1;0;0;;;0;;0;;;
29688;404684003;Problemas;1;0;0;;;0;;0;;;
29689;404684003;Problemas;1;0;0;;;0;;0;;;
29690;404684003;Problemas;1;0;0;;;0;;0;;;
29691;404684003;Problemas;1;0;0;;;0;;0;;;
29692;404684003;Problemas;1;0;0;;;0;;0;;;
29693;404684003;Problemas;1;0;0;;;0;;0;;;
29694;404684003;Problemas;1;0;0;;;0;;0;;;
29695;404684003;Problemas;1;0;0;;;0;;0;;;
29696;404684003;Problemas;1;0;0;;;0;;0;;;
29697;404684003;Problemas;1;0;0;;;0;;0;;;
29698;404684003;Problemas;1;0;0;;;0;;0;;;
29699;404684003;Problemas;1;0;0;;;0;;0;;;
29700;404684003;Problemas;1;0;0;;;0;;0;;;
29701;404684003;Problemas;1;0;0;;;0;;0;;;
29702;404684003;Problemas;1;0;0;;;0;;0;;;
29703;404684003;Problemas;1;0;0;;;0;;0;;;
29704;71388002;Procedimiento;1;0;0;;;0;;0;;;
29705;404684003;Problemas;1;0;0;;;0;;0;;;
29706;404684003;Problemas;1;0;0;;;0;;0;;;
29707;404684003;Problemas;1;0;0;;;0;;0;;;
29708;404684003;Problemas;1;0;0;;;0;;0;;;
29709;404684003;Problemas;1;0;0;;;0;;0;;;
29710;404684003;Problemas;1;0;0;;;0;;0;;;
29711;404684003;Problemas;1;0;0;;;0;;0;;;
29712;404684003;Problemas;1;0;0;;;0;;0;;;
29713;404684003;Problemas;1;0;0;;;0;;0;;;
29714;404684003;Problemas;1;0;0;;;0;;0;;;
29715;404684003;Problemas;1;0;0;;;0;;0;;;
29716;404684003;Problemas;1;0;0;;;0;;0;;;
29717;404684003;Problemas;1;0;0;;;0;;0;;;
29718;404684003;Problemas;1;0;0;;;0;;0;;;
29719;404684003;Problemas;1;0;0;;;0;;0;;;
29720;404684003;Problemas;1;0;0;;;0;;0;;;
29721;404684003;Problemas;1;0;0;;;0;;0;;;
29722;71388002;Procedimiento;1;0;0;;;0;;0;;;
29723;404684003;Problemas;1;0;0;;;0;;0;;;
29724;404684003;Problemas;1;0;0;;;0;;0;;;
29725;404684003;Problemas;1;0;0;;;0;;0;;;
29726;404684003;Problemas;1;0;0;;;0;;0;;;
29727;404684003;Problemas;1;0;0;;;0;;0;;;
29728;404684003;Problemas;1;0;0;;;0;;0;;;
29729;404684003;Problemas;1;0;0;;;0;;0;;;
29730;404684003;Problemas;1;0;0;;;0;;0;;;
29731;404684003;Problemas;1;0;0;;;0;;0;;;
29732;404684003;Problemas;1;0;0;;;0;;0;;;
29733;404684003;Problemas;1;0;0;;;0;;0;;;
29734;404684003;Problemas;1;0;0;;;0;;0;;;
29735;404684003;Problemas;1;0;0;;;0;;0;;;
29737;404684003;Problemas;1;0;0;;;0;;0;;;
29738;71388002;Procedimiento;1;0;0;;;0;;0;;;
29739;404684003;Problemas;1;0;0;;;0;;0;;;
29740;404684003;Problemas;1;0;0;;;0;;0;;;
29741;404684003;Problemas;1;0;0;;;0;;0;;;
29742;404684003;Problemas;1;0;0;;;0;;0;;;
29743;404684003;Problemas;1;0;0;;;0;;0;;;
29744;404684003;Problemas;1;0;0;;;0;;0;;;
29745;404684003;Problemas;1;0;0;;;0;;0;;;
29746;404684003;Problemas;1;0;0;;;0;;0;;;
29747;404684003;Problemas;1;0;0;;;0;;0;;;
29748;404684003;Problemas;1;0;0;;;0;;0;;;
29749;404684003;Problemas;1;0;0;;;0;;0;;;
29750;404684003;Problemas;1;0;0;;;0;;0;;;
29751;404684003;Problemas;1;0;0;;;0;;0;;;
29752;404684003;Problemas;1;0;0;;;0;;0;;;
29753;404684003;Problemas;1;0;0;;;0;;0;;;
29754;404684003;Problemas;1;0;0;;;0;;0;;;
29755;404684003;Problemas;1;0;0;;;0;;0;;;
29756;404684003;Problemas;1;0;0;;;0;;0;;;
29757;71388002;Procedimiento;1;0;0;;;0;;0;;;
29758;71388002;Procedimiento;1;0;0;;;0;;0;;;
29759;71388002;Procedimiento;1;0;0;;;0;;0;;;
29760;71388002;Procedimiento;1;0;0;;;0;;0;;;
29761;71388002;Procedimiento;1;0;0;;;0;;0;;;
29762;71388002;Procedimiento;1;0;0;;;0;;0;;;
29763;71388002;Procedimiento;1;0;0;;;0;;0;;;
29764;71388002;Procedimiento;1;0;0;;;0;;0;;;
29765;71388002;Procedimiento;1;0;0;;;0;;0;;;
29766;404684003;Problemas;1;0;0;;;0;;0;;;
29767;404684003;Problemas;1;0;0;;;0;;0;;;
29768;404684003;Problemas;1;0;0;;;0;;0;;;
29769;404684003;Problemas;1;0;0;;;0;;0;;;
29770;243796009;Problemas;1;0;0;;;0;;0;;;
29771;243796009;Problemas;1;0;0;;;0;;0;;;
29772;404684003;Problemas;1;0;0;;;0;;0;;;
29773;404684003;Problemas;1;0;0;;;0;;0;;;
29774;404684003;Problemas;1;0;0;;;0;;0;;;
29775;404684003;Problemas;1;0;0;;;0;;0;;;
29776;404684003;Problemas;1;0;0;;;0;;0;;;
29778;404684003;Problemas;1;0;0;;;0;;0;;;
29779;243796009;Problemas;1;0;0;;;0;;0;;;
29780;404684003;Problemas;1;0;0;;;0;;0;;;
29781;404684003;Problemas;1;0;0;;;0;;0;;;
29782;404684003;Problemas;1;0;0;;;0;;0;;;
29783;404684003;Problemas;1;0;0;;;0;;0;;;
29784;404684003;Problemas;1;0;0;;;0;;0;;;
